item,itemLabel,startDate,endDate
Q312493,Zurab Zhvania,2004-02-17,2005-02-03
Q43330,Mikheil Saakashvili,2005-02-03,2005-02-17
Q316238,Zurab Noghaideli,2005-02-17,2007-11-16
Q1010588,Giorgi Baramidze,2007-11-16,2007-11-22
Q337564,Lado Gurgenidze,2007-11-22,2008-11-01
Q372721,Grigol Mgaloblishvili,2008-11-01,2009-02-06
Q310942,Nika Gilauri,2009-02-06,2012-07-04
Q380730,Vano Merabishvili,2012-07-04,2012-10-25
Q57794,Bidzina Ivanishvili,2012-10-25,2013-11-20
Q6066533,Irakli Garibashvili,2013-11-20,2015-12-30
Q15277881,Giorgi Kvirikashvili,2015-12-30,2018-06-13
Q54982996,Mamuka Bakhtadze,2018-06-20,2019-09-02
Q43287680,Giorgi Gakharia,2019-09-08,2021-02-18
Q6066533,Irakli Garibashvili,2021-02-22,
